Fecha,Sucursal,Producto,Monto_Venta,ID_Asesor
2025-11-27,Barranquilla,Microcredito,2811113,119
2025-11-27,Barranquilla,Credito Consumo,517222,105
2025-11-27,Barranquilla,Credito Consumo,2576645,174
2025-11-27,Barranquilla,Tarjeta Visa,3810004,144
2025-11-27,Barranquilla,Credito Consumo,4158069,142
2025-11-27,Barranquilla,Microcredito,3166889,190
2025-11-27,Barranquilla,Libranza,3503508,163
2025-11-27,Barranquilla,Credito Consumo,1016537,126
2025-11-27,Barranquilla,Libranza,742263,103
2025-11-27,Barranquilla,Microcredito,3780084,130
2025-11-27,Barranquilla,Credito Consumo,523803,179
2025-11-27,Barranquilla,Tarjeta Visa,1853240,107
2025-11-27,Barranquilla,Credito Consumo,2509298,138
2025-11-27,Barranquilla,Microcredito,2027399,117
2025-11-27,Barranquilla,Tarjeta Visa,2864574,196
2025-11-27,Barranquilla,Microcredito,247580,198
2025-11-27,Barranquilla,Microcredito,2597127,163
2025-11-27,Barranquilla,Tarjeta Visa,4240210,140
2025-11-27,Barranquilla,Libranza,2799917,105
2025-11-27,Barranquilla,Microcredito,1453962,191
2025-11-27,Barranquilla,Tarjeta Visa,532493,104
2025-11-27,Barranquilla,Credito Consumo,1407461,191
2025-11-27,Barranquilla,Libranza,2347516,148
2025-11-27,Barranquilla,Microcredito,185960,105
2025-11-27,Barranquilla,Microcredito,1119489,149
2025-11-27,Barranquilla,Microcredito,3392401,138
2025-11-27,Barranquilla,Tarjeta Visa,2556456,134
2025-11-27,Barranquilla,Tarjeta Visa,3902742,129
2025-11-27,Barranquilla,Credito Consumo,2118509,177
2025-11-27,Barranquilla,Tarjeta Visa,2669215,137
2025-11-27,Barranquilla,Microcredito,4440634,130
2025-11-27,Barranquilla,Credito Consumo,1035549,178
2025-11-27,Barranquilla,Libranza,2530463,110
2025-11-27,Barranquilla,Credito Consumo,2920059,154
2025-11-27,Barranquilla,Microcredito,3011262,114
2025-11-27,Barranquilla,Tarjeta Visa,3269728,159
2025-11-27,Barranquilla,Libranza,193072,118
2025-11-27,Barranquilla,Microcredito,1882870,132
2025-11-27,Barranquilla,Libranza,374022,123
2025-11-27,Barranquilla,Libranza,1834223,193
2025-11-27,Barranquilla,Credito Consumo,1003796,159
2025-11-27,Barranquilla,Tarjeta Visa,2597455,113
2025-11-27,Barranquilla,Microcredito,1077878,184
2025-11-27,Barranquilla,Tarjeta Visa,1719253,122
2025-11-27,Barranquilla,Tarjeta Visa,3568076,112
2025-11-27,Barranquilla,Microcredito,1122015,152
2025-11-27,Barranquilla,Microcredito,4747634,122
2025-11-27,Barranquilla,Credito Consumo,4741319,153
2025-11-27,Barranquilla,Libranza,1760941,194
2025-11-27,Barranquilla,Microcredito,4412460,133
2025-11-27,Barranquilla,Microcredito,2761296,100
2025-11-27,Barranquilla,Credito Consumo,357935,127
2025-11-27,Barranquilla,Credito Consumo,4231216,184
2025-11-27,Barranquilla,Libranza,2187700,127
2025-11-27,Barranquilla,Microcredito,4209735,122
2025-11-27,Barranquilla,Libranza,196891,110
2025-11-27,Barranquilla,Credito Consumo,2297508,140
2025-11-27,Barranquilla,Microcredito,3652038,122
2025-11-27,Barranquilla,Tarjeta Visa,4076082,116
2025-11-27,Barranquilla,Tarjeta Visa,2177881,162
2025-11-27,Barranquilla,Libranza,3662676,187
2025-11-27,Barranquilla,Libranza,1623780,148
2025-11-27,Barranquilla,Credito Consumo,4209575,183
2025-11-27,Barranquilla,Libranza,503393,182
2025-11-27,Barranquilla,Libranza,1776458,155
2025-11-27,Barranquilla,Libranza,2284382,148
2025-11-27,Barranquilla,Microcredito,807635,148
2025-11-27,Barranquilla,Credito Consumo,3121157,118
2025-11-27,Barranquilla,Credito Consumo,3334458,153
2025-11-27,Barranquilla,Credito Consumo,4275058,143
2025-11-27,Barranquilla,Libranza,454441,121
2025-11-27,Barranquilla,Microcredito,4829902,179
2025-11-27,Barranquilla,Credito Consumo,2402610,133
2025-11-27,Barranquilla,Credito Consumo,747005,141
2025-11-27,Barranquilla,Tarjeta Visa,2044066,136
2025-11-27,Barranquilla,Microcredito,4545886,185
2025-11-27,Barranquilla,Microcredito,4880698,128
2025-11-27,Barranquilla,Tarjeta Visa,2271728,197
2025-11-27,Barranquilla,Credito Consumo,4145468,130
2025-11-27,Barranquilla,Microcredito,1761334,144
2025-11-27,Barranquilla,Libranza,4761217,112
2025-11-27,Barranquilla,Tarjeta Visa,1155609,169
2025-11-27,Barranquilla,Libranza,876517,125
2025-11-27,Barranquilla,Microcredito,3541789,155
2025-11-27,Barranquilla,Microcredito,1605632,118
2025-11-27,Barranquilla,Libranza,884097,126
2025-11-27,Barranquilla,Libranza,566866,114
2025-11-27,Barranquilla,Microcredito,780713,170
2025-11-27,Barranquilla,Microcredito,2990794,177
2025-11-27,Barranquilla,Tarjeta Visa,4661877,126
2025-11-27,Barranquilla,Credito Consumo,4783027,109
2025-11-27,Barranquilla,Tarjeta Visa,1157313,172
2025-11-27,Barranquilla,Microcredito,4462526,109
2025-11-27,Barranquilla,Libranza,2034687,111
2025-11-27,Barranquilla,Libranza,2234976,147
2025-11-27,Barranquilla,Microcredito,4480266,105
2025-11-27,Barranquilla,Credito Consumo,1722625,139
2025-11-27,Barranquilla,Credito Consumo,2571232,104
2025-11-27,Barranquilla,Credito Consumo,994113,180
2025-11-27,Barranquilla,Microcredito,1912460,180
2025-11-27,Barranquilla,Credito Consumo,4291837,186
2025-11-27,Barranquilla,Libranza,2341478,126
2025-11-27,Barranquilla,Tarjeta Visa,3528666,137
2025-11-27,Barranquilla,Tarjeta Visa,2039653,194
2025-11-27,Barranquilla,Tarjeta Visa,103869,179
2025-11-27,Barranquilla,Microcredito,1117188,131
2025-11-27,Barranquilla,Credito Consumo,1275935,175
2025-11-27,Barranquilla,Tarjeta Visa,2303618,180
2025-11-27,Barranquilla,Libranza,2528190,154
2025-11-27,Barranquilla,Libranza,489373,128
2025-11-27,Barranquilla,Credito Consumo,2771736,157
2025-11-27,Barranquilla,Libranza,912312,118
2025-11-27,Barranquilla,Tarjeta Visa,1782287,129
2025-11-27,Barranquilla,Microcredito,4523526,131
2025-11-27,Barranquilla,Microcredito,2744753,125
2025-11-27,Barranquilla,Microcredito,2145737,150
2025-11-27,Barranquilla,Tarjeta Visa,2331241,154
2025-11-27,Barranquilla,Credito Consumo,989565,138
2025-11-27,Barranquilla,Tarjeta Visa,2118805,180
2025-11-27,Barranquilla,Tarjeta Visa,4631607,152
2025-11-27,Barranquilla,Libranza,3362332,118
2025-11-27,Barranquilla,Credito Consumo,766880,106
2025-11-27,Barranquilla,Credito Consumo,3136319,162
2025-11-27,Barranquilla,Tarjeta Visa,770856,109
2025-11-27,Barranquilla,Microcredito,3138120,133
2025-11-27,Barranquilla,Credito Consumo,3768264,197
2025-11-27,Barranquilla,Tarjeta Visa,503367,157
2025-11-27,Barranquilla,Credito Consumo,2458530,117
2025-11-27,Barranquilla,Microcredito,1358371,192
2025-11-27,Barranquilla,Tarjeta Visa,860464,175
2025-11-27,Barranquilla,Credito Consumo,933201,196
2025-11-27,Barranquilla,Microcredito,4791930,167
2025-11-27,Barranquilla,Tarjeta Visa,2278244,127
2025-11-27,Barranquilla,Credito Consumo,2217755,141
2025-11-27,Barranquilla,Credito Consumo,3601043,122
2025-11-27,Barranquilla,Libranza,1399052,161
2025-11-27,Barranquilla,Libranza,1307595,102
2025-11-27,Barranquilla,Tarjeta Visa,3316265,140
2025-11-27,Barranquilla,Tarjeta Visa,2190781,190
2025-11-27,Barranquilla,Credito Consumo,2286155,178
2025-11-27,Barranquilla,Tarjeta Visa,4968408,194
2025-11-27,Barranquilla,Credito Consumo,2404856,198
2025-11-27,Barranquilla,Tarjeta Visa,4344751,156
2025-11-27,Barranquilla,Microcredito,234163,100
2025-11-27,Barranquilla,Microcredito,2510510,159
2025-11-27,Barranquilla,Credito Consumo,3575048,105
2025-11-27,Barranquilla,Libranza,4992264,118
2025-11-27,Barranquilla,Microcredito,1569998,196
2025-11-27,Barranquilla,Microcredito,1246742,154
2025-11-27,Barranquilla,Microcredito,451772,161
2025-11-27,Barranquilla,Microcredito,4417838,113
2025-11-27,Barranquilla,Credito Consumo,459716,129
2025-11-27,Barranquilla,Libranza,2145057,196
2025-11-27,Barranquilla,Libranza,4374460,106
2025-11-27,Barranquilla,Libranza,4592537,109
2025-11-27,Barranquilla,Credito Consumo,1345690,112
2025-11-27,Barranquilla,Libranza,3238778,151
2025-11-27,Barranquilla,Tarjeta Visa,4161900,125
2025-11-27,Barranquilla,Libranza,509342,141
2025-11-27,Barranquilla,Libranza,2318533,179
2025-11-27,Barranquilla,Libranza,4597192,121
2025-11-27,Barranquilla,Credito Consumo,4694293,141
2025-11-27,Barranquilla,Microcredito,1852018,133
2025-11-27,Barranquilla,Credito Consumo,1369313,153
2025-11-27,Barranquilla,Tarjeta Visa,3281041,162
2025-11-27,Barranquilla,Tarjeta Visa,1870085,150
2025-11-27,Barranquilla,Credito Consumo,3000425,177
2025-11-27,Barranquilla,Microcredito,3209419,159
2025-11-27,Barranquilla,Tarjeta Visa,1446624,118
2025-11-27,Barranquilla,Credito Consumo,910028,103
2025-11-27,Barranquilla,Libranza,4893171,164
2025-11-27,Barranquilla,Microcredito,1478933,142
2025-11-27,Barranquilla,Libranza,611453,106
2025-11-27,Barranquilla,Microcredito,3604730,173
2025-11-27,Barranquilla,Libranza,2606672,162
2025-11-27,Barranquilla,Libranza,4009901,142
2025-11-27,Barranquilla,Tarjeta Visa,3549288,158
2025-11-27,Barranquilla,Libranza,2797049,196
2025-11-27,Barranquilla,Credito Consumo,3530449,144
2025-11-27,Barranquilla,Microcredito,3621689,163
2025-11-27,Barranquilla,Microcredito,3869277,107
2025-11-27,Barranquilla,Libranza,1011550,181
2025-11-27,Barranquilla,Tarjeta Visa,1274884,139
2025-11-27,Barranquilla,Microcredito,1810404,188
2025-11-27,Barranquilla,Microcredito,1334251,153
2025-11-27,Barranquilla,Microcredito,484809,115
2025-11-27,Barranquilla,Credito Consumo,809578,176
2025-11-27,Barranquilla,Tarjeta Visa,150000,196
2025-11-27,Barranquilla,Microcredito,1157611,129
2025-11-27,Barranquilla,Libranza,4809202,107
2025-11-27,Barranquilla,Microcredito,3059735,147
2025-11-27,Barranquilla,Microcredito,3002141,186
2025-11-27,Barranquilla,Microcredito,1795300,122
2025-11-27,Barranquilla,Microcredito,1259618,162
2025-11-27,Barranquilla,Tarjeta Visa,3896034,187
2025-11-27,Barranquilla,Microcredito,4046408,128
2025-11-27,Barranquilla,Tarjeta Visa,4000498,119
2025-11-27,Barranquilla,Tarjeta Visa,2961330,103
2025-11-27,Barranquilla,Credito Consumo,2840271,194
2025-11-27,Barranquilla,Libranza,1338881,169
2025-11-27,Barranquilla,Microcredito,1198357,179
2025-11-27,Barranquilla,Tarjeta Visa,1864495,196
2025-11-27,Barranquilla,Libranza,4786781,149
2025-11-27,Barranquilla,Credito Consumo,4987750,113
2025-11-27,Barranquilla,Microcredito,4051588,104
2025-11-27,Barranquilla,Credito Consumo,4906955,174
2025-11-27,Barranquilla,Credito Consumo,3686348,114
2025-11-27,Barranquilla,Tarjeta Visa,1406378,111
2025-11-27,Barranquilla,Credito Consumo,4173694,185
2025-11-27,Barranquilla,Credito Consumo,3683974,100
2025-11-27,Barranquilla,Tarjeta Visa,4810561,161
2025-11-27,Barranquilla,Libranza,3113626,178
2025-11-27,Barranquilla,Tarjeta Visa,301771,179
2025-11-27,Barranquilla,Credito Consumo,622327,168
2025-11-27,Barranquilla,Tarjeta Visa,2548478,102
2025-11-27,Barranquilla,Microcredito,1561981,180
2025-11-27,Barranquilla,Libranza,2904732,140
2025-11-27,Barranquilla,Microcredito,4248833,100
2025-11-27,Barranquilla,Libranza,2464813,176
2025-11-27,Barranquilla,Microcredito,1833059,153
2025-11-27,Barranquilla,Tarjeta Visa,4201212,122
2025-11-27,Barranquilla,Credito Consumo,1448342,163
2025-11-27,Barranquilla,Microcredito,1809305,164
2025-11-27,Barranquilla,Microcredito,1980400,137
2025-11-27,Barranquilla,Libranza,2809812,180
2025-11-27,Barranquilla,Tarjeta Visa,3118357,157
2025-11-27,Barranquilla,Tarjeta Visa,2226035,184
2025-11-27,Barranquilla,Credito Consumo,3512696,144
2025-11-27,Barranquilla,Libranza,3921983,191
2025-11-27,Barranquilla,Microcredito,4199875,175
2025-11-27,Barranquilla,Microcredito,3877726,108
2025-11-27,Barranquilla,Credito Consumo,2492395,155
2025-11-27,Barranquilla,Credito Consumo,4322294,170
2025-11-27,Barranquilla,Microcredito,1674343,147
2025-11-27,Barranquilla,Libranza,1809107,102
2025-11-27,Barranquilla,Libranza,4842218,138
2025-11-27,Barranquilla,Tarjeta Visa,1440705,114
2025-11-27,Barranquilla,Credito Consumo,4593378,163
2025-11-27,Barranquilla,Credito Consumo,1065802,123
2025-11-27,Barranquilla,Credito Consumo,1552478,166
2025-11-27,Barranquilla,Microcredito,4383472,198
2025-11-27,Barranquilla,Libranza,2168677,158
2025-11-27,Barranquilla,Microcredito,3971559,167
2025-11-27,Barranquilla,Microcredito,1430834,185
2025-11-27,Barranquilla,Credito Consumo,3314857,120
2025-11-27,Barranquilla,Tarjeta Visa,4682622,188
2025-11-27,Barranquilla,Credito Consumo,3452345,121
2025-11-27,Barranquilla,Libranza,2162667,193
2025-11-27,Barranquilla,Libranza,3726097,101
2025-11-27,Barranquilla,Microcredito,3398318,108
2025-11-27,Barranquilla,Microcredito,4760623,171
2025-11-27,Barranquilla,Microcredito,842784,198
2025-11-27,Barranquilla,Microcredito,2224946,138
2025-11-27,Barranquilla,Microcredito,3001633,150
2025-11-27,Barranquilla,Credito Consumo,4233947,168
2025-11-27,Barranquilla,Tarjeta Visa,4384782,181
2025-11-27,Barranquilla,Libranza,4106453,178
2025-11-27,Barranquilla,Microcredito,4127007,173
2025-11-27,Barranquilla,Libranza,2274025,152
2025-11-27,Barranquilla,Tarjeta Visa,3543793,144
2025-11-27,Barranquilla,Credito Consumo,3146489,108
2025-11-27,Barranquilla,Tarjeta Visa,2986458,151
2025-11-27,Barranquilla,Credito Consumo,3804410,130
2025-11-27,Barranquilla,Tarjeta Visa,1208946,104
2025-11-27,Barranquilla,Credito Consumo,1815120,153
2025-11-27,Barranquilla,Tarjeta Visa,3111847,176
2025-11-27,Barranquilla,Libranza,4841977,129
2025-11-27,Barranquilla,Microcredito,3922852,190
2025-11-27,Barranquilla,Credito Consumo,4363041,161
2025-11-27,Barranquilla,Credito Consumo,1206707,183
2025-11-27,Barranquilla,Credito Consumo,3764468,195
2025-11-27,Barranquilla,Credito Consumo,2326409,182
2025-11-27,Barranquilla,Microcredito,2188111,151
2025-11-27,Barranquilla,Microcredito,4313067,191
2025-11-27,Barranquilla,Libranza,4571862,161
2025-11-27,Barranquilla,Credito Consumo,4744306,106
2025-11-27,Barranquilla,Tarjeta Visa,3580303,196
2025-11-27,Barranquilla,Credito Consumo,3939154,127
2025-11-27,Barranquilla,Libranza,3844654,166
2025-11-27,Barranquilla,Microcredito,2538827,116
2025-11-27,Barranquilla,Libranza,1951235,179
2025-11-27,Barranquilla,Credito Consumo,2498076,196
2025-11-27,Barranquilla,Microcredito,124120,125
2025-11-27,Barranquilla,Libranza,4404583,114
2025-11-27,Barranquilla,Microcredito,1546434,126
2025-11-27,Barranquilla,Microcredito,2251705,188
2025-11-27,Barranquilla,Microcredito,1603373,154
2025-11-27,Barranquilla,Microcredito,2484644,186
2025-11-27,Barranquilla,Credito Consumo,1720810,181
2025-11-27,Barranquilla,Credito Consumo,3753063,159
2025-11-27,Barranquilla,Credito Consumo,3497176,191
2025-11-27,Barranquilla,Microcredito,3613746,124
2025-11-27,Barranquilla,Libranza,3333484,109
2025-11-27,Barranquilla,Tarjeta Visa,2325216,160
2025-11-27,Barranquilla,Libranza,4417383,191
2025-11-27,Barranquilla,Tarjeta Visa,2670028,186
2025-11-27,Barranquilla,Credito Consumo,2707180,148
2025-11-27,Barranquilla,Tarjeta Visa,4255920,168
2025-11-27,Barranquilla,Libranza,2330105,111
2025-11-27,Barranquilla,Tarjeta Visa,4508268,128
2025-11-27,Barranquilla,Credito Consumo,4150343,107
2025-11-27,Barranquilla,Libranza,3110395,194
2025-11-27,Barranquilla,Libranza,4145866,182
2025-11-27,Barranquilla,Microcredito,3851758,198
2025-11-27,Barranquilla,Microcredito,830490,135
2025-11-27,Barranquilla,Microcredito,1741149,157
2025-11-27,Barranquilla,Tarjeta Visa,3523256,184
2025-11-27,Barranquilla,Libranza,2865685,120
2025-11-27,Barranquilla,Libranza,1389366,109
2025-11-27,Barranquilla,Tarjeta Visa,1723323,159
2025-11-27,Barranquilla,Microcredito,1922848,196
2025-11-27,Barranquilla,Libranza,2657470,166
2025-11-27,Barranquilla,Credito Consumo,4573093,180
2025-11-27,Barranquilla,Libranza,3595267,132
2025-11-27,Barranquilla,Credito Consumo,3214182,195
2025-11-27,Barranquilla,Tarjeta Visa,1991768,116
2025-11-27,Barranquilla,Credito Consumo,3065962,146
2025-11-27,Barranquilla,Microcredito,2108357,164
2025-11-27,Barranquilla,Tarjeta Visa,4392249,137
2025-11-27,Barranquilla,Credito Consumo,2037341,167
2025-11-27,Barranquilla,Microcredito,3042921,153
2025-11-27,Barranquilla,Libranza,4018860,154
2025-11-27,Barranquilla,Libranza,324188,118
2025-11-27,Barranquilla,Libranza,2240302,192
2025-11-27,Barranquilla,Credito Consumo,1798648,112
2025-11-27,Barranquilla,Tarjeta Visa,2542590,108
2025-11-27,Barranquilla,Tarjeta Visa,943908,118
2025-11-27,Barranquilla,Credito Consumo,1189699,130
2025-11-27,Barranquilla,Tarjeta Visa,4618058,103
2025-11-27,Barranquilla,Credito Consumo,4804781,138
2025-11-27,Barranquilla,Microcredito,372269,149
2025-11-27,Barranquilla,Credito Consumo,2969893,166
2025-11-27,Barranquilla,Credito Consumo,1243161,141
2025-11-27,Barranquilla,Credito Consumo,108901,139
2025-11-27,Barranquilla,Tarjeta Visa,3298160,156
2025-11-27,Barranquilla,Libranza,915656,197
2025-11-27,Barranquilla,Microcredito,3684594,126
2025-11-27,Barranquilla,Tarjeta Visa,3957453,195
2025-11-27,Barranquilla,Libranza,716619,174
2025-11-27,Barranquilla,Tarjeta Visa,2479725,164
2025-11-27,Barranquilla,Tarjeta Visa,2678383,156
2025-11-27,Barranquilla,Tarjeta Visa,2550272,180
2025-11-27,Barranquilla,Microcredito,2594559,145
2025-11-27,Barranquilla,Tarjeta Visa,512286,112
2025-11-27,Barranquilla,Microcredito,2294706,154
2025-11-27,Barranquilla,Credito Consumo,3051112,182
2025-11-27,Barranquilla,Libranza,321671,142
2025-11-27,Barranquilla,Credito Consumo,2775845,104
2025-11-27,Barranquilla,Tarjeta Visa,4405836,184
2025-11-27,Barranquilla,Microcredito,1881278,177
2025-11-27,Barranquilla,Credito Consumo,3962912,126
2025-11-27,Barranquilla,Microcredito,3023905,137
2025-11-27,Barranquilla,Libranza,4381193,135
2025-11-27,Barranquilla,Tarjeta Visa,4085323,110
2025-11-27,Barranquilla,Microcredito,1124268,171
2025-11-27,Barranquilla,Microcredito,2387708,123
2025-11-27,Barranquilla,Tarjeta Visa,1210968,168
2025-11-27,Barranquilla,Tarjeta Visa,3332058,111
2025-11-27,Barranquilla,Microcredito,696025,126
2025-11-27,Barranquilla,Libranza,4257086,160
2025-11-27,Barranquilla,Tarjeta Visa,686232,178
2025-11-27,Barranquilla,Tarjeta Visa,3373159,112
2025-11-27,Barranquilla,Microcredito,1252186,165
2025-11-27,Barranquilla,Tarjeta Visa,1085940,195
2025-11-27,Barranquilla,Microcredito,343248,161
2025-11-27,Barranquilla,Microcredito,4816462,128
2025-11-27,Barranquilla,Credito Consumo,2546532,159
2025-11-27,Barranquilla,Microcredito,441218,100
2025-11-27,Barranquilla,Microcredito,3766412,163
2025-11-27,Barranquilla,Credito Consumo,1855069,156
2025-11-27,Barranquilla,Microcredito,4404126,191
2025-11-27,Barranquilla,Libranza,245672,195
2025-11-27,Barranquilla,Libranza,365487,135
2025-11-27,Barranquilla,Libranza,4333633,122
2025-11-27,Barranquilla,Tarjeta Visa,3271075,114
2025-11-27,Barranquilla,Tarjeta Visa,4446508,175
2025-11-27,Barranquilla,Credito Consumo,264875,116
2025-11-27,Barranquilla,Tarjeta Visa,2687107,170
2025-11-27,Barranquilla,Tarjeta Visa,3445801,135
2025-11-27,Barranquilla,Tarjeta Visa,3350435,127
2025-11-27,Barranquilla,Microcredito,1903672,178
2025-11-27,Barranquilla,Microcredito,3820372,120
2025-11-27,Barranquilla,Tarjeta Visa,4141023,138
2025-11-27,Barranquilla,Tarjeta Visa,1175479,163
2025-11-27,Barranquilla,Tarjeta Visa,4179788,133
2025-11-27,Barranquilla,Credito Consumo,2550387,186
2025-11-27,Barranquilla,Credito Consumo,586110,166
2025-11-27,Barranquilla,Tarjeta Visa,4051276,179
2025-11-27,Barranquilla,Credito Consumo,1892194,151
2025-11-27,Barranquilla,Credito Consumo,4321434,128
2025-11-27,Barranquilla,Libranza,4412875,186
2025-11-27,Barranquilla,Libranza,4655520,185
2025-11-27,Barranquilla,Libranza,1477652,116
2025-11-27,Barranquilla,Libranza,923483,120
2025-11-27,Barranquilla,Tarjeta Visa,897233,162
2025-11-27,Barranquilla,Tarjeta Visa,3445381,193
2025-11-27,Barranquilla,Tarjeta Visa,4554151,118
2025-11-27,Barranquilla,Microcredito,3330501,153
2025-11-27,Barranquilla,Tarjeta Visa,2487497,182
2025-11-27,Barranquilla,Libranza,761283,153
2025-11-27,Barranquilla,Libranza,821071,184
2025-11-27,Barranquilla,Credito Consumo,1542400,155
2025-11-27,Barranquilla,Credito Consumo,391238,119
2025-11-27,Barranquilla,Credito Consumo,3094002,134
2025-11-27,Barranquilla,Credito Consumo,231549,114
2025-11-27,Barranquilla,Credito Consumo,2537609,179
2025-11-27,Barranquilla,Credito Consumo,1232984,143
2025-11-27,Barranquilla,Libranza,2605804,135
2025-11-27,Barranquilla,Tarjeta Visa,527881,181
2025-11-27,Barranquilla,Credito Consumo,4999840,102
2025-11-27,Barranquilla,Credito Consumo,4358343,129
2025-11-27,Barranquilla,Microcredito,2548269,107
2025-11-27,Barranquilla,Credito Consumo,2606675,106
2025-11-27,Barranquilla,Microcredito,823027,139
2025-11-27,Barranquilla,Credito Consumo,514848,123
2025-11-27,Barranquilla,Credito Consumo,4376264,180
2025-11-27,Barranquilla,Credito Consumo,4617478,108
2025-11-27,Barranquilla,Libranza,4564978,161
2025-11-27,Barranquilla,Microcredito,4945615,137
2025-11-27,Barranquilla,Credito Consumo,3154824,142
2025-11-27,Barranquilla,Tarjeta Visa,384871,172
2025-11-27,Barranquilla,Tarjeta Visa,4531004,153
2025-11-27,Barranquilla,Tarjeta Visa,3748237,129
2025-11-27,Barranquilla,Microcredito,380096,183
2025-11-27,Barranquilla,Credito Consumo,1783180,121
2025-11-27,Barranquilla,Libranza,4894247,178
2025-11-27,Barranquilla,Libranza,4925789,106
2025-11-27,Barranquilla,Libranza,1977996,168
2025-11-27,Barranquilla,Libranza,4998954,178
2025-11-27,Barranquilla,Libranza,4480792,130
2025-11-27,Barranquilla,Microcredito,4002238,121
2025-11-27,Barranquilla,Credito Consumo,1119475,142
2025-11-27,Barranquilla,Credito Consumo,2987119,144
2025-11-27,Barranquilla,Libranza,1272714,101
2025-11-27,Barranquilla,Libranza,3704119,181
2025-11-27,Barranquilla,Credito Consumo,307396,167
2025-11-27,Barranquilla,Tarjeta Visa,1408256,157
2025-11-27,Barranquilla,Libranza,939931,189
2025-11-27,Barranquilla,Credito Consumo,4897406,195
2025-11-27,Barranquilla,Tarjeta Visa,1717355,142
2025-11-27,Barranquilla,Libranza,3996826,100
2025-11-27,Barranquilla,Microcredito,695478,178
2025-11-27,Barranquilla,Microcredito,202144,151
2025-11-27,Barranquilla,Tarjeta Visa,3862954,195
2025-11-27,Barranquilla,Tarjeta Visa,2537974,185
2025-11-27,Barranquilla,Credito Consumo,2676122,155
2025-11-27,Barranquilla,Credito Consumo,1301443,191
2025-11-27,Barranquilla,Tarjeta Visa,4699770,157
2025-11-27,Barranquilla,Tarjeta Visa,1892124,182
2025-11-27,Barranquilla,Microcredito,1465618,124
2025-11-27,Barranquilla,Libranza,4078896,108
2025-11-27,Barranquilla,Credito Consumo,1058227,103
2025-11-27,Barranquilla,Libranza,3426998,158
2025-11-27,Barranquilla,Tarjeta Visa,4389817,124
2025-11-27,Barranquilla,Credito Consumo,901472,105
2025-11-27,Barranquilla,Libranza,4657810,107
2025-11-27,Barranquilla,Tarjeta Visa,2855216,182
2025-11-27,Barranquilla,Libranza,4261568,115
2025-11-27,Barranquilla,Credito Consumo,753752,164
2025-11-27,Barranquilla,Credito Consumo,3974408,137
2025-11-27,Barranquilla,Microcredito,123445,154
2025-11-27,Barranquilla,Credito Consumo,3579459,176
2025-11-27,Barranquilla,Tarjeta Visa,2327830,112
2025-11-27,Barranquilla,Tarjeta Visa,2269564,141
2025-11-27,Barranquilla,Tarjeta Visa,1170717,157
2025-11-27,Barranquilla,Microcredito,3572238,178
2025-11-27,Barranquilla,Tarjeta Visa,4017241,157
2025-11-27,Barranquilla,Credito Consumo,421649,114
2025-11-27,Barranquilla,Credito Consumo,3499233,159
2025-11-27,Barranquilla,Libranza,4196444,145
2025-11-27,Barranquilla,Credito Consumo,4575395,129
2025-11-27,Barranquilla,Libranza,4272653,126
2025-11-27,Barranquilla,Libranza,1957773,177
